"","year_data","country","name","CD_inc","UC_inc","CD_change_inc","UC_change_inc","CD_prev","UC_prev","CD_change_prev","UC_change_prev","stage","status","decade","CD_inc_impute","UC_inc_impute","CD_prev_impute","UC_prev_impute","CD_change_inc_impute","UC_change_inc_impute","CD_change_prev_impute","UC_change_prev_impute","CD_inc_ind","UC_inc_ind","CD_prev_ind","UC_prev_ind","CD_change_inc_ind","UC_change_inc_ind","CD_change_prev_ind","UC_change_prev_ind"
"161_Brunei_Brunei_2016",2016,"Brunei","Brunei",0.714641333425443,1.1910688890424,0.714641333425443,0.468027487691759,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",0.714641333425443,1.1910688890424,0,0,0.714641333425443,0.468027487691759,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"167_Brunei_Brunei_2022",2022,"Brunei","Brunei",0,0.44,-0.11910688890424,-0.125178148173733,NA,NA,NA,NA,"unclassified","unlabelled","2020-2024",0,0.44,0,0,-0.11910688890424,-0.125178148173733,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"168_Cyprus_Nicosia_2010",2010,"Cyprus","Nicosia",6.27252799866772,5.09802239893417,NA,NA,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",6.27252799866772,5.09802239893417,0,0,-1.27252799866772,0.301977601065825,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"169_Cyprus_Nicosia_2011",2011,"Cyprus","Nicosia",5,5.4,-1.27252799866772,0.301977601065825,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",5,5.4,0,0,-1.27252799866772,0.301977601065825,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"170_Egypt_Egypt_2020",2020,"Egypt","Egypt",NA,NA,NA,NA,0.0510601256215251,0.221260544359942,NA,NA,"unclassified","unlabelled","2020-2024",0,0,0.0510601256215251,0.221260544359942,0,0,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"171_Estonia_Tartu_1983",1983,"Estonia","Tartu",0.27,1.5,NA,NA,NA,NA,NA,NA,"stage1","labelled","1980-1989",0.27,1.5,0,0,0.0893864632887508,0.0201916234559769,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"184_Estonia_Tartu_1996",1996,"Estonia","Tartu",1.43202402275376,1.7624911049277,0.0893864632887508,0.0201916234559769,NA,NA,NA,NA,"stage2","labelled","1990-1999",1.43202402275376,1.7624911049277,0,0,0.0893864632887508,0.0201916234559769,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"198_Estonia_Southern Estonia_2010",2010,"Estonia","Southern Estonia",5.15302774733674,5.15302774733674,NA,NA,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",5.15302774733674,5.15302774733674,0,0,0.0893864632887508,0.0201916234559769,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"199_Greenland_Greenland_2010",2010,"Greenland","Greenland",0,24,NA,NA,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",0,24,70.6376816712876,377.911596941388,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"211_Greenland_Greenland_2022",2022,"Greenland","Greenland",NA,NA,NA,NA,70.6376816712876,377.911596941388,NA,NA,"unclassified","unlabelled","2020-2024",0,24,70.6376816712876,377.911596941388,0,0,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"212_Guadeloupe and Martinique_Guadeloupe_1998",1998,"Guadeloupe and Martinique","Guadeloupe",1.26315855955714,2.13158006925267,NA,NA,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",1.26315855955714,2.13158006925267,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"213_Guadeloupe and Martinique_Guadeloupe and Martinique_1998",1998,"Guadeloupe and Martinique","Guadeloupe and Martinique",1.9496889001722,2.44748181085446,NA,NA,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",1.9496889001722,2.44748181085446,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"214_Guadeloupe and Martinique_Martinique_1998",1998,"Guadeloupe and Martinique","Martinique",2.70984942852772,2.79726392622216,NA,NA,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",2.70984942852772,2.79726392622216,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"215_India_Haryana_1985",1985,"India","Haryana",NA,NA,NA,NA,NA,45.5145418961358,NA,NA,"unclassified","unlabelled","1980-1989",3.90533567754911,6.02,0,45.5145418961358,0,0,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"229_India_Punjab_1999",1999,"India","Punjab",NA,NA,NA,NA,NA,44.307455210942,NA,NA,"unclassified","unlabelled","1990-1999",3.90533567754911,6.02,0,44.307455210942,0,0,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"230_India_Punjab_2000",2000,"India","Punjab",NA,6.02,NA,NA,NA,NA,NA,NA,"unclassified","unlabelled","2000-2009",3.90533567754911,6.02,0,44.307455210942,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"243_India_Hyderabad_2013",2013,"India","Hyderabad",3.90533567754911,5.40153570985689,NA,NA,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",3.90533567754911,5.40153570985689,0,44.307455210942,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"244_Indonesia_Central Jakarta_2012",2012,"Indonesia","Central Jakarta",0.329457815473945,0.549096359123243,NA,NA,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",0.329457815473945,0.549096359123243,0,0,-0.110180728175351,-0.110542184526055,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"245_Indonesia_Central Jakarta_2013",2013,"Indonesia","Central Jakarta",0.219277087298594,0.438554174597188,-0.110180728175351,-0.110542184526055,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",0.219277087298594,0.438554174597188,0,0,-0.110180728175351,-0.110542184526055,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"254_Indonesia_Central Jakarta_2022",2022,"Indonesia","Central Jakarta",0.97,1.67,0.0834136569668229,0.136827313933646,NA,NA,NA,NA,"unclassified","unlabelled","2020-2024",0.97,1.67,0,0,0.0834136569668229,0.136827313933646,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"255_Iran_Guilan Province_2007",2007,"Iran","Guilan Province",NA,NA,NA,NA,4.65723382765158,31.4363283366481,NA,NA,"unclassified","unlabelled","2000-2009",0.16,2.82,4.65723382765158,31.4363283366481,0.28,0.04,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"257_Iran_Guilan Province_2009",2009,"Iran","Guilan Province",0.16,2.82,NA,NA,NA,NA,NA,NA,"unclassified","unlabelled","2000-2009",0.16,2.82,4.2047608858598,27.5635228989458,0.28,0.04,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"258_Iran_Guilan Province_2010",2010,"Iran","Guilan Province",0.44,2.86,0.28,0.04,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",0.44,2.86,3.97890248083841,25.6303561207208,0.28,0.04,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"259_Iran_Guilan Province_2011",2011,"Iran","Guilan Province",0.76,4.95,0.32,2.09,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",0.76,4.95,3.75234002755454,23.6911632541101,0.32,2.09,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"260_Iran_Guilan Province_2012",2012,"Iran","Guilan Province",0.88,5.32,0.12,0.37,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",0.88,5.32,3.52902836436322,21.7797945431218,0.12,0.37,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"261_Iran_Kerman_2012",2012,"Iran","Kerman",0.830468217981298,4.98280930788779,NA,NA,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",0.830468217981298,4.98280930788779,3.52841389046257,21.7745351394227,0.12,0.37,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"269_Iran_Iran_2020",2020,"Iran","Iran",NA,NA,NA,NA,1.71204839053581,6.22790342899362,NA,NA,"unclassified","unlabelled","2020-2024",0.830468217981298,4.98280930788779,1.71204839053581,6.22790342899362,0.12,0.37,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"270_Ireland_Dublin_1992",1992,"Ireland","Dublin",5.7,14.8,NA,NA,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",5.7,14.8,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"288_Ireland_Meath and Dublin_2010",2010,"Ireland","Meath and Dublin",4.76378933790657,8.4,NA,NA,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",4.76378933790657,8.4,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"289_Kazakhstan_Kazakhstan_2017",2017,"Kazakhstan","Kazakhstan",NA,NA,NA,NA,31.1537263318218,79.6150784035446,NA,NA,"unclassified","unlabelled","2010-2019",0.09,0.47,31.1537263318218,79.6150784035446,0,0,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"294_Kazakhstan_Kazakhstan GIVES-21_2022",2022,"Kazakhstan","Kazakhstan GIVES-21",0.09,0.47,NA,NA,NA,NA,NA,NA,"unclassified","unlabelled","2020-2024",0.09,0.47,31.1537263318218,79.6150784035446,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"295_Kuwait_Kuwait_1980",1980,"Kuwait","Kuwait",0.45,2.27,NA,NA,NA,NA,NA,NA,"unclassified","unlabelled","1980-1989",0.45,2.27,0,41.7278289983672,0,0.205871171937094,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"300_Kuwait_Kuwait_1985",1985,"Kuwait","Kuwait",NA,3.29935585968547,NA,0.205871171937094,NA,NA,NA,NA,"unclassified","unlabelled","1980-1989",0.45,3.29935585968547,0,41.7278289983672,0,0.205871171937094,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"301_Kuwait_Kuwait_1986",1986,"Kuwait","Kuwait",NA,2.55336391819244,NA,-0.74599194149303,NA,NA,NA,NA,"unclassified","unlabelled","1980-1989",0.45,2.55336391819244,0,41.7278289983672,0,-0.74599194149303,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"302_Kuwait_Kuwait_1987",1987,"Kuwait","Kuwait",NA,2.59999501225447,NA,0.0466310940620303,NA,NA,NA,NA,"unclassified","unlabelled","1980-1989",0.45,2.59999501225447,0,41.7278289983672,0,0.0466310940620303,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"303_Kuwait_Kuwait_1988",1988,"Kuwait","Kuwait",NA,2.94571604008408,NA,0.34572102782961,NA,NA,NA,NA,"unclassified","unlabelled","1980-1989",0.45,2.94571604008408,0,41.7278289983672,0,0.34572102782961,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"304_Kuwait_Kuwait_1989",1989,"Kuwait","Kuwait",NA,1.70351283815947,NA,-1.24220320192461,NA,NA,NA,NA,"unclassified","unlabelled","1980-1989",0.45,1.70351283815947,0,41.7278289983672,0,-1.24220320192461,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"305_Kuwait_Kuwait_1990",1990,"Kuwait","Kuwait",NA,2.05466818276273,NA,0.35115534460326,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",0.45,2.05466818276273,0,41.7278289983672,0,0.35115534460326,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"306_Kuwait_Kuwait_1991",1991,"Kuwait","Kuwait",NA,3.02348686787151,NA,0.96881868510878,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",0.45,3.02348686787151,0,41.7278289983672,0,0.96881868510878,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"307_Kuwait_Kuwait_1992",1992,"Kuwait","Kuwait",NA,3.01193891514067,NA,-0.0115479527308398,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",0.45,3.01193891514067,0,41.7278289983672,0,-0.0115479527308398,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"308_Kuwait_Kuwait_1993",1993,"Kuwait","Kuwait",NA,2.10900562049998,NA,-0.90293329464069,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",0.45,2.10900562049998,0,41.7278289983672,0,-0.90293329464069,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"309_Kuwait_Kuwait_1994",1994,"Kuwait","Kuwait",NA,4.567658753918,NA,2.45865313341802,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",0.45,4.567658753918,0,41.7278289983672,0,2.45865313341802,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"310_Kuwait_Kuwait_1995",1995,"Kuwait","Kuwait",NA,4.05151079727627,NA,-0.51614795664173,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",0.45,4.05151079727627,0,41.7278289983672,0,-0.51614795664173,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"311_Kuwait_Kuwait_1996",1996,"Kuwait","Kuwait",NA,2.37546994713788,NA,-1.67604085013839,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",0.45,2.37546994713788,0,41.7278289983672,0,-1.67604085013839,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"312_Kuwait_Kuwait_1997",1997,"Kuwait","Kuwait",NA,2.98027060857126,NA,0.60480066143338,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",0.45,2.98027060857126,0,41.7278289983672,0,0.60480066143338,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"313_Kuwait_Kuwait_1998",1998,"Kuwait","Kuwait",NA,2.21991679751843,NA,-0.76035381105283,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",0.45,2.21991679751843,0,41.7278289983672,0,-0.76035381105283,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"314_Kuwait_Kuwait_1999",1999,"Kuwait","Kuwait",NA,2.37282263862623,NA,0.1529058411078,NA,41.7278289983672,NA,NA,"unclassified","unlabelled","1990-1999",0.45,2.37282263862623,0,41.7278289983672,0,0.1529058411078,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
"315_Lebanon_Lebanon_2011",2011,"Lebanon","Lebanon",4.582,4.686,NA,NA,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",4.582,4.686,68.35,69.9,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"324_Lebanon_Lebanon_2020",2020,"Lebanon","Lebanon",NA,NA,NA,NA,68.35,69.9,NA,NA,"unclassified","unlabelled","2020-2024",4.582,4.686,68.35,69.9,0,0,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"325_Lithuania_Kaunas Region_2007",2007,"Lithuania","Kaunas Region",0.925,7.265,NA,NA,NA,NA,NA,NA,"stage2","labelled","2000-2009",0.925,7.265,33,117,0.195,-1.665,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"326_Lithuania_Kaunas Region_2008",2008,"Lithuania","Kaunas Region",1.12,5.6,0.195,-1.665,NA,NA,NA,NA,"stage2","labelled","2000-2009",1.12,5.6,33,117,0.195,-1.665,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"327_Lithuania_Kaunas Region_2009",2009,"Lithuania","Kaunas Region",1.58,7.865,0.46,2.265,NA,NA,NA,NA,"stage2","labelled","2000-2009",1.58,7.865,33,117,0.46,2.265,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"328_Lithuania_Kaunas_2010",2010,"Lithuania","Kaunas",2.50129740119329,6.31998224749396,NA,NA,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",2.50129740119329,6.31998224749396,33,117,-0.319433870751432,3.37078539316046,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"329_Lithuania_Kaunas_2011",2011,"Lithuania","Kaunas",1.4,10.8,-1.10129740119329,4.48001775250604,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",1.4,10.8,33,117,-1.10129740119329,4.48001775250604,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"338_Lithuania_Lithuania_2020",2020,"Lithuania","Lithuania",NA,NA,NA,NA,33,117,NA,NA,"unclassified","unlabelled","2020-2024",1.4,10.8,33,117,-1.10129740119329,4.48001775250604,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"339_Macao_Macao_2012",2012,"Macao","Macao",0.6,1.6,NA,NA,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",0.6,1.6,0,0,0.4,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"340_Macao_Macao_2013",2013,"Macao","Macao",1,1.6,0.4,0,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",1,1.6,0,0,0.4,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"349_Macao_Macao_2022",2022,"Macao","Macao",1.23,0.62,0.0255555555555556,-0.108888888888889,NA,NA,NA,NA,"unclassified","unlabelled","2020-2024",1.23,0.62,0,0,0.0255555555555556,-0.108888888888889,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"350_Malaysia_Kuala Lumpur_1985",1985,"Malaysia","Kuala Lumpur",0.0595860675062476,0.297930337531238,NA,NA,NA,NA,NA,NA,"stage1","labelled","1980-1989",0.0595860675062476,0.297930337531238,2.17,7.08,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"355_Malaysia_Kinta Valley_1990",1990,"Malaysia","Kinta Valley",0,0,NA,NA,NA,NA,NA,NA,"stage1","labelled","1990-1999",0,0,2.17,7.08,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"356_Malaysia_Kinta Valley_1991",1991,"Malaysia","Kinta Valley",0,0,0,0,NA,NA,NA,NA,"stage1","labelled","1990-1999",0,0,2.17,7.08,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"357_Malaysia_Kinta Valley_1992",1992,"Malaysia","Kinta Valley",0,0.177125640530598,0,0.177125640530598,NA,NA,NA,NA,"stage1","labelled","1990-1999",0,0.177125640530598,2.17,7.08,0,0.177125640530598,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"358_Malaysia_Kinta Valley_1993",1993,"Malaysia","Kinta Valley",0,0,0,-0.177125640530598,NA,NA,NA,NA,"stage1","labelled","1990-1999",0,0,2.17,7.08,0,-0.177125640530598,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"359_Malaysia_Kinta Valley_1994",1994,"Malaysia","Kinta Valley",0,0.172302390695671,0,0.172302390695671,NA,NA,NA,NA,"stage1","labelled","1990-1999",0,0.172302390695671,2.17,7.08,0,0.172302390695671,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"360_Malaysia_Kinta Valley_1995",1995,"Malaysia","Kinta Valley",0,0,0,-0.172302390695671,NA,NA,NA,NA,"stage1","labelled","1990-1999",0,0,2.17,7.08,0,-0.172302390695671,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"361_Malaysia_Kuala Lumpur_1995",1995,"Malaysia","Kuala Lumpur",0.0829736288234456,0.398273418352539,0.0023387561317198,0.0100343080821301,NA,NA,NA,NA,"stage1","labelled","1990-1999",0.0829736288234456,0.398273418352539,2.17,7.08,0.0023387561317198,0.0100343080821301,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"362_Malaysia_Kinta Valley_1996",1996,"Malaysia","Kinta Valley",0,0.167610312727321,0,0.167610312727321,NA,NA,NA,NA,"stage1","labelled","1990-1999",0,0.167610312727321,2.17,7.08,0,0.167610312727321,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"363_Malaysia_Kinta Valley_1997",1997,"Malaysia","Kinta Valley",0.165509479555442,0.331018959110883,0.165509479555442,0.163408646383562,NA,NA,NA,NA,"stage1","labelled","1990-1999",0.165509479555442,0.331018959110883,2.17,7.08,0.165509479555442,0.163408646383562,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"364_Malaysia_Kinta Valley_1998",1998,"Malaysia","Kinta Valley",0,0.326092450470633,-0.165509479555442,-0.00492650864025002,NA,NA,NA,NA,"stage1","labelled","1990-1999",0,0.326092450470633,2.17,7.08,-0.165509479555442,-0.00492650864025002,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"365_Malaysia_Kinta Valley_1999",1999,"Malaysia","Kinta Valley",0,0.321622004091032,0,-0.00447044637960103,NA,NA,NA,NA,"stage1","labelled","1990-1999",0,0.321622004091032,2.17,7.08,0,-0.00447044637960103,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"366_Malaysia_Kinta Valley_2000",2000,"Malaysia","Kinta Valley",0,0.160744310455131,0,-0.160877693635901,NA,NA,NA,NA,"stage1","labelled","2000-2009",0,0.160744310455131,2.17,7.08,0,-0.160877693635901,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"367_Malaysia_Kinta Valley_2001",2001,"Malaysia","Kinta Valley",0,0.474265560257811,0,0.31352124980268,NA,NA,NA,NA,"stage1","labelled","2000-2009",0,0.474265560257811,2.17,7.08,0,0.31352124980268,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"368_Malaysia_Kinta Valley_2002",2002,"Malaysia","Kinta Valley",0,0.310953008781313,0,-0.163312551476498,NA,NA,NA,NA,"stage1","labelled","2000-2009",0,0.310953008781313,2.17,7.08,0,-0.163312551476498,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"369_Malaysia_Kinta Valley_2003",2003,"Malaysia","Kinta Valley",0,0.458723311859985,0,0.147770303078672,NA,NA,NA,NA,"stage1","labelled","2000-2009",0,0.458723311859985,2.17,7.08,0,0.147770303078672,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"370_Malaysia_Kinta Valley_2004",2004,"Malaysia","Kinta Valley",0,0.150381367147085,0,-0.3083419447129,NA,NA,NA,NA,"stage1","labelled","2000-2009",0,0.150381367147085,2.17,7.08,0,-0.3083419447129,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"371_Malaysia_Kinta Valley_2005",2005,"Malaysia","Kinta Valley",0.147896614350704,0.739483071753521,0.147896614350704,0.589101704606436,NA,NA,NA,NA,"stage1","labelled","2000-2009",0.147896614350704,0.739483071753521,2.17,7.08,0.147896614350704,0.589101704606436,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"372_Malaysia_Kuala Lumpur_2005",2005,"Malaysia","Kuala Lumpur",0.221768090454769,0.40888491677598,0.0138794461631323,0.0010611498423441,NA,NA,NA,NA,"stage1","labelled","2000-2009",0.221768090454769,0.40888491677598,2.17,7.08,0.0138794461631323,0.0010611498423441,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"373_Malaysia_Kinta Valley_2006",2006,"Malaysia","Kinta Valley",0,0.145453064477889,-0.147896614350704,-0.594030007275632,NA,NA,NA,NA,"stage1","labelled","2000-2009",0,0.145453064477889,2.17,7.08,-0.147896614350704,-0.594030007275632,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"374_Malaysia_Kinta Valley_2007",2007,"Malaysia","Kinta Valley",0.286099702885459,0.572199405770917,0.286099702885459,0.426746341293028,NA,NA,NA,NA,"stage1","labelled","2000-2009",0.286099702885459,0.572199405770917,2.17,7.08,0.286099702885459,0.426746341293028,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"375_Malaysia_Kinta Valley_2008",2008,"Malaysia","Kinta Valley",0.14068615451279,0.703430772563949,-0.145413548372669,0.131231366793032,NA,NA,NA,NA,"stage1","labelled","2000-2009",0.14068615451279,0.703430772563949,2.17,7.08,-0.145413548372669,0.131231366793032,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"376_Malaysia_Kinta Valley_2009",2009,"Malaysia","Kinta Valley",0.415085306948666,0.276723537965778,0.274399152435876,-0.426707234598171,NA,NA,NA,NA,"stage1","labelled","2000-2009",0.415085306948666,0.276723537965778,2.17,7.08,0.274399152435876,-0.426707234598171,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"379_Malaysia_Kinta Valley_2012",2012,"Malaysia","Kinta Valley",0.234714238651026,0.704142715953076,-0.0601236894325468,0.142473059329099,NA,NA,NA,NA,"stage1","labelled","2010-2019",0.234714238651026,0.704142715953076,2.17,7.08,-0.0601236894325468,0.142473059329099,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"380_Malaysia_Kinta Valley_2013",2013,"Malaysia","Kinta Valley",0.117343346632246,0.469373386528984,-0.117370892018779,-0.234769329424092,2.17,7.08,NA,NA,"stage1","labelled","2010-2019",0.117343346632246,0.469373386528984,2.17,7.08,-0.117370892018779,-0.234769329424092,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"381_Malaysia_Kuala Lumpur_2014",2014,"Malaysia","Kuala Lumpur",0.538571980241333,0.923266251842285,0.0352004321985071,0.0571534816740339,NA,NA,NA,NA,"stage1","labelled","2010-2019",0.538571980241333,0.923266251842285,2.0679957449475,5.54335525453163,0.0352004321985071,0.0571534816740339,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"383_Malaysia_Johor_2016",2016,"Malaysia","Johor",0.36,0.32,NA,NA,1.86,2.41,NA,NA,"unclassified","unlabelled","2010-2019",0.36,0.32,1.86,2.41,0.048306614620134,0.0516695144770572,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
